"Particle.ID","Class","Area..ABD.","Area..Filled.","Aspect.Ratio","Calibration.Factor","Calibration.Image","Camera","Capture.X","Capture.Y","Circle.Fit","Circularity","Circularity..Hu.","Compactness","Convex.Perimeter","Convexity","Date","Diameter..ABD.","Diameter..ESD.","Diameter..FD.","Edge.Gradient","Elapsed.Time","Elongation","Feret.Angle.Max","Feret.Angle.Min","Fiber.Curl","Fiber.Straightness","Filter.Score","Geodesic.Aspect.Ratio","Geodesic.Length","Geodesic.Thickness","Image.File","Image.Height","Image.Width","Image.X","Image.Y","Intensity","Length","Original.Reference.ID","Particles.Per.Chain","Perimeter","Roughness","Sigma.Intensity","Source.Image","Sphere.Complement","Sphere.Count","Sphere.Unknown","Sphere.Volume","Sum.Intensity","Symmetry","Time","Timestamp","Transparency","Volume..ABD.","Volume..ESD.","Width","Genus","Family","Order","Nauplius","Group","Zooplankton","Partial","Final_ID","Check"
387,"Nauplius",27338.0801,27338.0801,0.8119,9.47,1,1,638,903,0.7674,0.8204,0.9411,1.2189,703.978,1,"2025-12-02",186.5688,204.1315,186.5688,80.7162,244.625,1,45,0,0,1.1675,0,1,198.7306,198.7306,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",38,33,456,733,117.5826,232.015,"AC46D119-D503-4E76-AA05-E5D0B8BAB669",1,794.9222,1.1292,62.5755,1939,0,0,0,0,54088,0.7221,"9:13:54","2025-12-02T09:13:54.307",0.086,3400000,4450000,175.195,,,,"Yes","Copepod","Yes",,,0
388,"Nauplius",35466.9048,35466.9048,0.798,9.47,1,1,378,308,0.6141,0.5848,0.856,1.7099,872.0345,0.879,"2025-12-02",212.5038,258.0575,212.5038,137.4742,246.516,3.0432,-50,25,0.2432,0.8043,0,0.3286,394.4118,129.606,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",38,41,277,855,74.8877,317.245,"1112302F-53B7-41B0-9F86-42C9022B5125",1,1048.0354,1.2018,53.2467,1954,0,0,0,0,42686,0.5135,"9:13:56","2025-12-02T09:13:56.196",0.1765,5020000,9e+06,213.075,,,,"Yes","Copepod","Yes",,,0
389,"Nauplius",26099.6567,26099.6567,0.718,9.47,1,1,809,1055,0.7261,0.737,0.9134,1.3569,699.8311,1,"2025-12-02",182.294,203.8683,182.294,74.6111,247.531,1.6606,40,-45,0.0235,0.977,0,0.6022,256.8512,154.6757,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",35,35,743,855,125.8036,250.955,"4BB66B18-2ACA-4724-B0F4-7BF99F435F15",1,823.0538,1.1761,65.0254,1962,0,0,0,0,55731,0.6994,"9:13:57","2025-12-02T09:13:57.204",0.1058,3170000,4440000,156.255,,,,"Yes","Copepod","Yes",,,0
390,"Nauplius",54481.6148,54481.6148,0.8181,9.47,1,1,295,230,0.616,0.6805,0.9115,1.4695,997.9514,0.9474,"2025-12-02",263.3783,297.7785,263.3783,131.8942,248.031,2.1518,-30,-75,0.1202,0.8927,0,0.4647,397.7947,184.8651,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",42,50,81,1138,59.6988,355.125,"27111EF4-64E4-4B5A-A5A9-2AED4307505E",1,1165.3195,1.1677,46.9674,1966,0,0,0,0,48953,0.4867,"9:13:57","2025-12-02T09:13:57.709",0.1155,9570000,13800000,250.955,,,,"Yes","Copepod","Yes",,,0
391,"Nauplius",45963.7753,45963.7753,0.6875,9.47,1,1,152,1369,0.7013,0.8279,0.9211,1.2079,890.0891,1,"2025-12-02",241.9151,263.319,241.9151,134.5682,248.156,1,-15,-90,0,1.3302,0,1,245.6047,245.6047,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",36,48,305,1138,66.8378,326.715,"CD9768AC-9EA0-406B-8017-3170D841D4F9",1,982.4187,1.1037,55.6867,1967,0,0,0,0,47388,0.8053,"9:13:57","2025-12-02T09:13:57.835",0.0813,7410000,9560000,203.605,,,,"Yes","Copepod","Yes",,,0
392,"Nauplius",19009.729,19009.729,0.4508,9.47,1,1,314,1434,0.306,0.4789,0.5924,2.0883,712.2434,0.836,"2025-12-02",155.5762,206.7614,155.5762,153.7229,249.172,4.3296,40,-30,0.4034,0.7126,0,0.231,365.4704,84.4124,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",39,33,195,1269,106.093,260.425,"A77861F6-29D5-4B2A-B182-90CDB80987AB",1,899.7655,1.2633,56.3298,1975,0,0,0,0,36496,0.1142,"9:13:58","2025-12-02T09:13:58.844",0.2476,1970000,4630000,127.845,,,,"Yes","Copepod","Yes",,,0
393,"Nauplius",34869.7233,34869.7233,0.919,9.47,1,1,114,1508,0.6637,0.5656,0.8816,1.768,852.2347,0.8999,"2025-12-02",210.7072,251.2183,210.7072,144.5104,250.422,3.2461,0,-60,0.5532,0.6438,0,0.3081,404.4848,124.6046,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",40,42,1003,1269,72.6299,260.425,"90130296-A7D7-4078-89FB-751D47D38A96",1,1058.1787,1.2417,50.1111,1985,0,0,0,0,40818,0.5353,"9:14:00","2025-12-02T09:14:00.106",0.1613,4900000,8300000,232.015,,,,"Yes","Copepod","Yes",,,0
394,"Nauplius",21133.7521,21133.7521,0.7555,9.47,1,1,886,1600,0.7291,0.7059,0.9197,1.4167,652.7018,0.9677,"2025-12-02",164.0376,187.8214,164.0376,145.6143,250.797,1.9335,25,-75,0.0976,0.9111,0,0.5172,254.6578,131.7087,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",32,36,0,1414,95.4144,232.015,"5FEE80D2-90E5-4610-A62D-36469CF6E0CB",1,772.7331,1.1839,63.1395,1988,0,0,0,0,35685,0.6235,"9:14:00","2025-12-02T09:14:00.483",0.1266,2310000,3470000,156.255,,,,"Yes","Copepod","Yes",,,0
395,"Nauplius",31749.0621,31749.0621,0.7121,9.47,1,1,355,1535,0.304,0.256,0.6061,3.907,992.4503,0.6179,"2025-12-02",201.0576,296.464,201.0576,123.3796,251.063,10.1759,25,-55,1.1085,0.4743,0,0.0983,688.8699,67.6965,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",47,46,144,1414,102.2923,326.715,"12E978EB-0719-411C-8E62-DEF3294C9717",1,1513.1327,1.5246,62.1271,1990,0,0,0,0,53192,0.068,"9:14:00","2025-12-02T09:14:00.735",0.3218,4260000,13600000,241.485,,,,"Yes","Copepod","Yes",,,0
396,"Nauplius",29389.1285,29389.1285,0.7595,9.47,1,1,918,980,0.6581,0.6928,0.8837,1.4434,760.3302,0.9673,"2025-12-02",193.4409,220.9664,193.4409,73.625,251.188,2.0459,10,-90,0.1924,0.8387,0,0.4888,299.2263,146.2581,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",34,40,192,1414,127.0574,250.955,"625B042A-A4F9-4E01-B7EE-F61C5613129E",1,890.9689,1.1718,65.295,1991,0,0,0,0,62004,0.5707,"9:14:00","2025-12-02T09:14:00.862",0.1246,3790000,5650000,184.665,,,,"Yes","Copepod","Yes",,,0
397,"Nauplius",21347.4248,21347.4248,0.7796,9.47,1,1,527,1275,0.7288,0.6795,0.917,1.4716,669.672,0.9401,"2025-12-02",164.8647,192.5564,164.8647,68.4493,251.563,2.1603,-55,35,0.1192,0.8935,0,0.4629,270.26,125.1006,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",35,34,533,1414,137.504,241.485,"016092BA-06FC-4DBC-B8C0-78861A412196",1,790.7213,1.1808,56.5481,1994,0,0,0,0,51839,0.6745,"9:14:01","2025-12-02T09:14:01.241",0.1438,2350000,3740000,156.255,,,,"Yes","Copepod","Yes",,,0
398,"Nauplius",32415.6401,32712.281,0.8502,9.47,1,1,356,306,0.6815,0.6427,0.9021,1.5559,802.0266,0.9135,"2025-12-02",203.1573,235.1714,204.0847,117.3636,252.313,2.4856,-85,0,0.3236,0.7555,0,0.4023,344.6889,138.6756,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",41,37,989,1414,84.9036,260.425,"A64DA914-6222-4F95-9CE4-AF02D7EB9F13",1,966.7289,1.2054,53.5357,2000,0,0,0,0,44914,0.4721,"9:14:01","2025-12-02T09:14:01.997",0.1361,4390000,6810000,213.075,,,,"Yes","Copepod","Yes",,,0
399,"Nauplius",32193.3137,32341.5165,0.3351,9.47,1,1,579,137,0,0.2705,0.3781,3.6965,1178.5529,0.6906,"2025-12-02",202.4594,354.8617,202.9249,104.3985,252.703,9.5079,50,-25,0.3244,0.7551,0,0.1052,670.9785,70.5708,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",58,50,156,1584,104.3498,506.645,"87FA7160-327C-4AE7-971D-406FB24A1120",1,1483.0986,1.2584,54.1564,2003,0,0,0,0,54888,0.0492,"9:14:02","2025-12-02T09:14:02.375",0.4295,4350000,23400000,165.725,,,,"Yes","Copepod","Yes",,,0
400,"Nauplius",34422.4,34720.5614,0.5345,9.47,1,1,476,1571,0.3365,0.4475,0.6952,2.2345,958.5288,0.8358,"2025-12-02",209.3513,284.1,210.256,144.8241,252.828,4.812,5,-90,0.2817,0.7802,0,0.2078,491.5948,102.1599,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",33,54,363,1584,110.7932,383.535,"23CB55DF-18C9-4B9D-AEE5-BECD525902F8",1,1187.5096,1.2389,60.586,2004,0,0,0,0,61601,0.2931,"9:14:02","2025-12-02T09:14:02.501",0.2631,4800000,1.2e+07,175.195,,,,"Yes","Copepod","Yes",,,0
401,"Nauplius",23064.5096,23064.5096,0.8132,9.47,1,1,834,1023,0.7716,0.8369,0.9405,1.1949,654.7274,1,"2025-12-02",171.367,188.8735,171.367,87.697,252.953,1,10,-75,0,1.1598,0,1,183.7133,183.7133,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",33,36,439,1584,120.217,213.075,"8A7032A8-5643-4AAE-9172-B338CA849D83",1,734.8531,1.1224,64.4483,2005,0,0,0,0,48207,0.723,"9:14:02","2025-12-02T09:14:02.627",0.0927,2630000,3530000,156.255,,,,"Yes","Copepod","Yes",,,0
402,"Nauplius",20281.3138,20281.3138,0.781,9.47,1,1,922,27,0.7082,0.6563,0.9077,1.5237,639.5631,0.9904,"2025-12-02",160.6953,183.6129,160.6953,102.7143,253.328,2.3638,-80,0,0.2448,0.8034,0,0.423,277.0194,117.1921,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",37,31,666,1584,89.1326,222.545,"8D07513C-B6E1-41A3-BBD4-E45AAD96D720",1,788.423,1.2328,44.3793,2008,0,0,0,0,32266,0.5199,"9:14:03","2025-12-02T09:14:03.007",0.1248,2170000,3240000,156.255,,,,"Yes","Copepod","Yes",,,0
403,"Nauplius",56181.6408,56181.6408,0.6752,9.47,1,1,325,618,0.5979,0.6667,0.8756,1.5,1015.0306,0.9831,"2025-12-02",267.456,303.8289,267.456,109.9817,253.703,2.2724,15,-90,0.1362,0.8802,0,0.4401,414.2395,182.289,"20240430_Erie_WNS0904_2mm_Rep5_000012.tif",41,52,0,1855,76.247,364.595,"B61A8F38-092D-4A16-810C-AB89218B52ED",1,1193.0571,1.1754,58.9219,2011,0,0,0,0,64200,0.5925,"9:14:03","2025-12-02T09:14:03.383",0.1197,1e+07,14700000,250.955,,,,"Yes","Copepod","Yes",,,0
404,"Nauplius",33826.7341,33826.7341,0.8532,9.47,1,1,465,1524,0.7112,0.7684,0.9324,1.3014,783.1103,0.9874,"2025-12-02",207.532,229.3842,207.532,124.9506,253.828,1.3452,-40,0,0,1.0128,0,0.7434,257.123,191.1347,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",38,37,66,0,88.8339,260.425,"C18EC347-7F25-437C-B95F-8BE54A29DAE6",1,896.5154,1.1448,61.8099,2012,0,0,0,0,48681,0.5697,"9:14:03","2025-12-02T09:14:03.510",0.0953,4680000,6320000,213.075,,,,"Yes","Copepod","Yes",,,0
405,"Nauplius",57807.7002,57807.7002,0.6433,9.47,1,1,886,1655,0.4123,0.544,0.757,1.8383,1118.1854,0.8617,"2025-12-02",271.2988,336.4483,271.2988,137.7712,254.203,3.4886,-85,40,0.3222,0.7563,0,0.2866,519.6178,148.9453,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",55,46,260,0,84.847,393.005,"E4D52EB6-CA50-4D95-A813-E32BF950010C",1,1337.1261,1.1958,62.75,2015,0,0,0,0,73223,0.3971,"9:14:03","2025-12-02T09:14:03.888",0.1936,10500000,19900000,260.425,,,,"Yes","Copepod","Yes",,,0
406,"Nauplius",30640.8295,30640.8295,0.7945,9.47,1,1,811,1874,0.6815,0.6959,0.8941,1.4371,780.6424,0.9702,"2025-12-02",197.5174,228.3321,197.5174,107.1852,255.344,2.0196,-50,30,0.0826,0.9237,0,0.4952,302.4316,149.7491,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",40,36,549,0,79.4297,279.365,"99DAEE9A-CCCB-426B-BC97-FAF10FBC7A7B",1,904.3613,1.1585,47.6342,2024,0,0,0,0,40112,0.5663,"9:14:05","2025-12-02T09:14:05.023",0.135,4030000,6230000,184.665,,,,"Yes","Copepod","Yes",,,0
407,"Nauplius",26900.376,26900.376,0.8202,9.47,1,1,637,575,0.5628,0.5362,0.8512,1.8651,813.598,0.8346,"2025-12-02",185.0692,239.3808,185.0692,102.8161,255.469,3.5802,-75,60,0.3666,0.7317,0,0.2793,381.794,106.6416,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",42,40,587,0,109.4295,279.365,"A47DFCED-B627-4E6F-B3E2-04CB05109E27",1,976.8712,1.2007,63.9833,2025,0,0,0,0,49681,0.3658,"9:14:05","2025-12-02T09:14:05.149",0.2269,3320000,7180000,184.665,,,,"Yes","Copepod","Yes",,,0
408,"Nauplius",25228.795,25228.795,0.7895,9.47,1,1,107,1410,0.7528,0.7537,0.9311,1.3268,697.0431,0.9919,"2025-12-02",179.2269,202.5529,179.2269,161.2703,255.844,1.5027,50,-65,0,1.0413,0,0.6655,241.0011,160.3829,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",34,35,747,0,72.7494,250.955,"7A2AA18B-921C-40C8-A185-EECA63F60B9F",1,802.7681,1.1517,51.401,2028,0,0,0,0,31355,0.7595,"9:14:05","2025-12-02T09:14:05.528",0.1152,3010000,4350000,165.725,,,,"Yes","Copepod","Yes",,,0
409,"Nauplius",22705.686,22705.686,0.6893,9.47,1,1,277,377,0.7457,0.882,0.9269,1.1338,639.7487,1,"2025-12-02",170.0288,183.8761,170.0288,173,256.859,1,75,0,0,1.3047,0,1,177.8293,177.8293,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",37,29,36,197,61.7551,232.015,"26CE3CF2-EE37-4ABC-A999-B79318F177DE",1,711.3173,1.1119,48.7395,2036,0,0,0,0,24455,0.8198,"9:14:06","2025-12-02T09:14:06.536",0.0753,2570000,3260000,137.315,,,,"Yes","Copepod","Yes",,,0
410,"Nauplius",21204.9517,21204.9517,0.7479,9.47,1,1,245,1142,0.8003,0.8959,0.9556,1.1162,607.9588,1,"2025-12-02",164.3137,173.0908,164.3137,101.5079,257.109,1,50,0,0,1.1858,0,1,171.7074,171.7074,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",35,29,304,197,96.432,203.605,"26BDF418-31EA-41A4-B514-4930D6CC4B7D",1,686.8297,1.1297,58.8985,2038,0,0,0,0,36162,0.8836,"9:14:06","2025-12-02T09:14:06.789",0.0507,2320000,2720000,137.315,,,,"Yes","Copepod","Yes",,,0
411,"Nauplius",33975.5677,33975.5677,0.6186,9.47,1,1,83,1800,0.5335,0.6362,0.8017,1.5717,861.2473,0.9483,"2025-12-02",207.9881,254.1114,207.9881,92.6395,257.609,2.5447,-90,20,0.0844,0.9222,0,0.393,354.2844,139.2229,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",49,36,790,197,55.5164,326.715,"54AF1114-EDA6-42B3-985F-E87E99832429",1,987.0145,1.146,31.7726,2042,0,0,0,0,30534,0.5415,"9:14:07","2025-12-02T09:14:07.293",0.1815,4710000,8590000,175.195,,,,"Yes","Copepod","Yes",,,0
412,"Nauplius",19291.5429,19291.5429,0.8892,9.47,1,1,526,469,0.8729,0.8853,0.9847,1.1296,581.6938,1,"2025-12-02",156.7251,164.4096,156.7251,82.7903,257.859,1,20,-90,0,1.1098,0,1,166.3981,166.3981,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",30,32,1021,197,114.1839,184.665,"22552C06-A993-4686-9E21-9F0379327BDC",1,665.5923,1.1442,54.9755,2044,0,0,0,0,39736,0.7578,"9:14:07","2025-12-02T09:14:07.545",0.0467,2020000,2330000,146.785,,,,"Yes","Copepod","Yes",,,0
413,"Nauplius",18096.9726,18096.9726,0.6589,9.47,1,1,938,1743,0.6506,0.6565,0.8718,1.5232,634.2438,0.9793,"2025-12-02",151.7952,182.824,151.7952,120.8676,258.875,2.362,-90,0,0.0965,0.912,0,0.4234,264.792,112.1045,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",40,28,243,325,103.139,241.485,"4C580C43-8744-4140-95AD-95FF5FFA4317",1,753.7931,1.1885,52.5087,2052,0,0,0,0,34139,0.7065,"9:14:08","2025-12-02T09:14:08.554",0.1697,1830000,3200000,127.845,,,,"Yes","Copepod","Yes",,,0
414,"Nauplius",20565.0535,20565.0535,0.6565,9.47,1,1,656,349,0.6399,0.7524,0.8639,1.3291,649.5359,1,"2025-12-02",161.8154,187.2958,161.8154,115.5075,259,1.5155,0,-90,0,1.0403,0,0.6598,223.0324,147.1679,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",28,39,273,325,104.0191,232.015,"0BBCB351-96B4-44CF-B7DA-F073DE46C362",1,740.4006,1.1399,57.7292,2053,0,0,0,0,38071,0.587,"9:14:08","2025-12-02T09:14:08.680",0.136,2220000,3440000,127.845,,,,"Yes","Copepod","Yes",,,0
415,"Nauplius",21775.4272,21775.4272,0.6927,9.47,1,1,75,1534,0.7524,0.8421,0.9231,1.1874,636.6567,1,"2025-12-02",166.5093,183.6129,166.5093,139.5625,260.641,1,45,-50,0,1.2434,0,1,178.9783,178.9783,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",35,33,39,574,67.5822,222.545,"0C55B6D1-2D0C-4E8B-981B-7EEF23FB87E3",1,715.9131,1.1245,48.2517,2066,0,0,0,0,25884,0.7805,"9:14:10","2025-12-02T09:14:10.320",0.0932,2420000,3240000,137.315,,,,"Yes","Copepod","Yes",,,0
416,"Nauplius",43908.5697,43908.5697,0.8959,9.47,1,1,808,179,0.617,0.6281,0.8653,1.5921,935.4248,0.8933,"2025-12-02",236.4448,277.524,236.4448,137.3434,261.266,2.6201,20,-25,0.342,0.7452,0,0.3817,400.3157,152.7854,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",42,44,372,574,77.8944,298.305,"3F50955E-FE22-49BE-B286-A95056663D68",1,1106.2021,1.1826,56.814,2071,0,0,0,0,53124,0.5115,"9:14:10","2025-12-02T09:14:10.949",0.148,6920000,11200000,250.955,,,,"Yes","Copepod","Yes",,,0
417,"Nauplius",55331.1762,55331.1762,0.6272,9.47,1,1,172,1124,0.5792,0.7653,0.8597,1.3066,1006.3504,0.9958,"2025-12-02",265.4239,301.199,265.4239,122.9091,262.906,1.3807,20,-45,0,1.1957,0,0.7243,320.77,232.3311,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",42,50,1139,574,69.3201,383.535,"1AE47FAA-97C6-4775-A446-22FEDDE37F1D",1,1106.2021,1.0992,57.6746,2084,0,0,0,0,57605,0.6759,"9:14:12","2025-12-02T09:14:12.588",0.1188,9790000,14300000,232.015,,,,"Yes","Copepod","Yes",,,0
418,"Nauplius",18167.0101,18167.0101,0.7793,9.47,1,1,525,119,0.6633,0.645,0.8708,1.5504,639.0687,0.9405,"2025-12-02",152.0886,183.8761,152.0886,147.8676,263.672,2.4651,-90,0,0.1677,0.8564,0,0.4057,270.9186,109.9004,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",39,30,201,789,79.8343,232.015,"20A6CB8B-2488-4E21-8CF5-E25A3BA2BBF6",1,761.638,1.1918,47.6509,2090,0,0,0,0,26505,0.448,"9:14:13","2025-12-02T09:14:13.346",0.1729,1840000,3260000,146.785,,,,"Yes","Copepod","Yes",,,0
419,"Nauplius",19291.5429,19291.5429,0.6632,9.47,1,1,863,652,0.6078,0.5224,0.8444,1.9144,663.0799,0.9194,"2025-12-02",156.7251,191.241,156.7251,83.2597,263.672,3.7474,-50,60,0.474,0.6784,0,0.2669,341.9815,91.2592,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",33,36,233,789,138.2155,232.015,"B623261A-0B88-43F2-A811-3E9F6BECCA77",1,866.4813,1.3068,57.782,2090,0,0,0,0,48099,0.554,"9:14:13","2025-12-02T09:14:13.346",0.1805,2020000,3660000,137.315,,,,"Yes","Copepod","Yes",,,0
420,"Nauplius",18587.8515,18587.8515,0.5898,9.47,1,1,977,1149,0.5787,0.6304,0.8077,1.5863,646.5529,0.9468,"2025-12-02",153.8401,186.7692,153.8401,81.8971,265.313,2.5987,50,-45,0.1184,0.8942,0,0.3848,280.6622,108.0022,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",36,31,1104,789,138.6982,250.955,"9B9928FB-0724-4701-A49B-D26461D5ADDF",1,777.3289,1.2023,60.3045,2103,0,0,0,0,46880,0.4953,"9:14:14","2025-12-02T09:14:14.985",0.1763,1910000,3410000,127.845,,,,"Yes","Copepod","Yes",,,0
421,"Nauplius",18307.1737,18307.1737,0.7631,9.47,1,1,724,165,0.7044,0.7391,0.8975,1.3529,615.7811,1,"2025-12-02",152.6742,176.2471,152.6742,131.8,268.078,1.6409,-80,0,0.0405,0.9611,0,0.6094,221.6986,135.1088,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",36,29,722,1155,89.509,213.075,"91F97E8F-5694-4D8E-BF72-F8B01CEACF13",1,713.6147,1.1589,55.8072,2125,0,0,0,0,29896,0.5492,"9:14:17","2025-12-02T09:14:17.759",0.1337,1860000,2870000,137.315,,,,"Yes","Copepod","Yes",,,0
422,"Nauplius",28948.4837,28948.4837,0.6729,9.47,1,1,1017,893,0.6122,0.6878,0.8445,1.4539,769.5237,0.9847,"2025-12-02",191.9853,224.6492,191.9853,83.1111,270.094,2.0887,-90,0,0.0756,0.9297,0,0.4788,300.4764,143.8589,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",44,32,940,1296,123.3734,279.365,"3F3B5037-D4B0-4375-BB37-5ECD90E5A4C8",1,888.6705,1.1548,64.1362,2141,0,0,0,0,59466,0.6054,"9:14:19","2025-12-02T09:14:19.777",0.1454,3710000,5940000,165.725,,,,"Yes","Copepod","Yes",,,0
423,"Nauplius",22490.6634,22490.6634,0.7982,9.47,1,1,440,234,0.6533,0.5232,0.9151,1.9113,687.2303,0.9291,"2025-12-02",169.2218,199.9221,169.2218,118.0494,270.344,3.7368,-90,-30,0.6307,0.6132,0,0.2676,362.9086,97.117,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",38,33,1034,1296,93.1934,222.545,"31F94BC3-0BB3-4FAF-91B1-8CAAD7652E8F",1,920.0512,1.3388,54.035,2143,0,0,0,0,36625,0.3367,"9:14:20","2025-12-02T09:14:20.029",0.1536,2540000,4180000,165.725,,,,"Yes","Copepod","Yes",,,0
424,"Nauplius",30640.8295,30640.8295,0.7608,9.47,1,1,88,1124,0.6935,0.7206,0.907,1.3877,765.1855,0.9628,"2025-12-02",197.5174,224.6492,197.5174,90.4198,270.594,1.8056,35,-50,0.0981,0.9107,0,0.5538,285.961,158.3742,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",39,36,1133,1296,91.695,260.425,"F71989BC-B07E-4411-BD24-BF837A716791",1,888.6705,1.1614,54.802,2145,0,0,0,0,46306,0.5653,"9:14:20","2025-12-02T09:14:20.281",0.1208,4030000,5940000,184.665,,,,"Yes","Copepod","Yes",,,0
425,"Nauplius",40122.3125,40122.3125,0.9782,9.47,1,1,443,159,0.626,0.5904,0.8704,1.6938,898.721,0.8864,"2025-12-02",226.0206,265.9489,226.0206,151.1111,271.359,2.9863,20,-50,0.3792,0.7251,0,0.3349,411.4138,137.7648,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",42,44,256,1418,64.0095,298.305,"9181BA3E-A24F-4B72-9F91-3F8902B994C8",1,1098.3571,1.2221,49.623,2151,0,0,0,0,40454,0.4428,"9:14:21","2025-12-02T09:14:21.038",0.1501,6050000,9850000,241.485,,,,"Yes","Copepod","Yes",,,0
426,"Nauplius",66138.9361,66138.9361,0.6487,9.47,1,1,994,1090,0.4834,0.6291,0.818,1.5895,1131.7805,0.9256,"2025-12-02",290.1908,340.92,290.1908,82.5086,271.359,2.6106,55,0,0.1841,0.8446,0,0.383,476.5514,182.5416,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",55,44,364,1418,99.3093,402.475,"7FABD6B2-B985-442C-B515-BB6F65C1A4DC",1,1318.1861,1.1647,69.2346,2151,0,0,0,0,96330,0.4674,"9:14:21","2025-12-02T09:14:21.038",0.1488,12800000,20700000,279.365,,,,"Yes","Copepod","Yes",,,0
427,"Nauplius",23567.7957,23567.7957,0.8027,9.47,1,1,153,923,0.7987,0.8388,0.9571,1.1922,647.3398,1,"2025-12-02",173.2266,187.2958,173.2266,133.9701,271.859,1,75,0,0,1.1511,0,1,185.1001,185.1001,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",36,31,727,1418,80.0392,213.075,"17E4B1D0-E5C7-438B-B281-8B157543A6D5",1,740.4006,1.1438,55.2559,2155,0,0,0,0,32656,0.7209,"9:14:21","2025-12-02T09:14:21.542",0.0751,2720000,3440000,156.255,,,,"Yes","Copepod","Yes",,,0
428,"Nauplius",24360.8119,24360.8119,0.6762,9.47,1,1,698,1094,0.7192,0.8667,0.9107,1.1537,666.3054,1,"2025-12-02",176.1169,191.7675,176.1169,75.9412,271.984,1,-80,0,0,1.2574,0,1,184.5256,184.5256,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",38,30,791,1418,129.9284,232.015,"D5D0782F-985B-4DAA-BB66-48B5D7EE9977",1,738.1022,1.1078,59.0088,2156,0,0,0,0,54440,0.7271,"9:14:21","2025-12-02T09:14:21.668",0.0816,2860000,3690000,146.785,,,,"Yes","Copepod","Yes",,,0
429,"Nauplius",25881.6779,25881.6779,0.767,9.47,1,1,157,1764,0.7208,0.711,0.9171,1.4064,720.4388,0.9767,"2025-12-02",181.5312,209.9186,181.5312,105.0909,271.984,1.889,45,-20,0.0116,0.9886,0,0.5294,273.0205,144.5298,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",36,35,823,1418,66.4045,269.895,"6E8DC297-1089-47A5-8894-4DA9C74AD87A",1,835.1006,1.1592,37.4039,2156,0,0,0,0,29218,0.6362,"9:14:21","2025-12-02T09:14:21.668",0.1352,3130000,4840000,156.255,,,,"Yes","Copepod","Yes",,,0
430,"Nauplius",33677.9563,33677.9563,0.8955,9.47,1,1,130,1425,0.8382,0.7416,0.9751,1.3483,779.7276,0.9776,"2025-12-02",207.0751,228.0689,207.0751,115.3529,272.234,1.6178,30,0,0.1216,0.8916,0,0.6181,281.4591,173.9712,"20240430_Erie_WNS0904_2mm_Rep5_000013.tif",38,36,1001,1418,80.2802,250.955,"EBC94303-F83D-4D3D-A910-A68E07C0F3DE",1,910.8606,1.1682,54.6136,2158,0,0,0,0,43833,0.7916,"9:14:21","2025-12-02T09:14:21.919",0.092,4650000,6210000,203.605,,,,"Yes","Copepod","Yes",,,0
